community_area,year,ward,n_requests,n_closed,share_closed,n_open,share_open,median_ttc_hours,p75_ttc_hours,mean_ttc_hours,median_age_open_hours,p75_age_open_hours,pct_closed_24h,pct_closed_72h,pct_closed_7d,pct_closed_30d,small_n_requests,small_n_closed
71,2022,19.0,21,19,0.9048,2,0.0952,1316.0206,4507.2636,2892.2804,30454.9303,30498.0742,0.0952,0.1905,0.2381,0.381,True,True
71,2022,21.0,8451,8427,0.9972,24,0.0028,180.8136,648.4979,773.8318,30566.2606,32769.3032,0.2835,0.391,0.486,0.7645,False,False
71,2023,6.0,337,334,0.9911,3,0.0089,141.8264,597.9123,823.5469,21036.1678,22090.8151,0.2997,0.4184,0.5134,0.7834,False,False
71,2023,9.0,59,59,1.0,0,0.0,94.3286,502.1696,824.7435,,,0.4068,0.4407,0.5424,0.8644,False,False
71,2023,17.0,9219,8833,0.9581,386,0.0419,147.2392,552.0261,726.8246,17809.3657,20501.431,0.2625,0.3768,0.4991,0.7637,False,False
71,2023,18.0,2676,2554,0.9544,122,0.0456,96.0328,479.333,937.8674,17833.5757,18606.4988,0.3173,0.4398,0.549,0.7948,False,False
71,2023,19.0,102,101,0.9902,1,0.0098,93.9825,562.5283,1466.298,23818.4119,23818.4119,0.2941,0.4804,0.5784,0.7647,False,False
71,2023,21.0,3186,3134,0.9837,52,0.0163,61.2865,347.8639,726.6568,22778.1692,25559.8706,0.3945,0.5113,0.6303,0.8503,False,False
71,2024,6.0,405,400,0.9877,5,0.0123,120.3076,475.3228,584.1895,13086.7319,13837.8856,0.316,0.4346,0.5704,0.8148,False,False
71,2024,9.0,42,42,1.0,0,0.0,139.5956,391.1841,904.9248,,,0.2619,0.4286,0.5714,0.881,False,False
71,2024,17.0,11845,10427,0.8803,1418,0.1197,128.0872,567.2031,963.4749,13955.7036,14768.6376,0.2631,0.3737,0.4851,0.6905,False,False
71,2024,18.0,3408,3267,0.9586,141,0.0414,75.9372,499.1028,1145.6401,15867.5489,17191.8881,0.36,0.4698,0.5657,0.7752,False,False
71,2024,19.0,88,86,0.9773,2,0.0227,149.8051,635.1943,866.8286,16881.7057,17124.9694,0.2841,0.3636,0.5227,0.7614,False,False
71,2024,21.0,3236,2933,0.9064,303,0.0936,95.0508,475.3858,872.5092,14463.8547,14966.7219,0.2812,0.4138,0.5414,0.7287,False,False
71,2025,6.0,529,504,0.9527,25,0.0473,49.3557,257.6288,251.6523,4717.5947,5938.6464,0.3819,0.4991,0.6692,0.8563,False,False
71,2025,9.0,57,54,0.9474,3,0.0526,163.2531,877.6849,485.0309,1239.6911,3674.2588,0.2281,0.3684,0.4737,0.6667,False,False
71,2025,17.0,10243,9655,0.9426,588,0.0574,69.6172,373.1769,334.0318,4518.5558,5883.6401,0.3516,0.4776,0.5928,0.8032,False,False
71,2025,18.0,2951,2662,0.9021,289,0.0979,68.9317,454.1794,411.5282,3715.9733,5677.5972,0.3446,0.4585,0.5574,0.7404,False,False
71,2025,19.0,101,89,0.8812,12,0.1188,91.9406,519.315,396.7883,5253.6679,6239.2474,0.2475,0.3762,0.4752,0.7624,False,False
71,2025,21.0,3126,2901,0.928,225,0.072,82.3539,350.1122,420.5,4817.0164,7117.8539,0.3081,0.4434,0.587,0.7844,False,False
72,2021,18.0,32,32,1.0,0,0.0,3.359,98.5286,85.8589,,,0.625,0.6875,0.8438,0.9688,False,False
72,2021,19.0,7028,6848,0.9744,180,0.0256,115.1032,1224.9731,1659.3072,38932.1126,39517.8038,0.2985,0.4348,0.5413,0.6902,False,False
72,2021,34.0,186,186,1.0,0,0.0,191.2332,1251.2169,1224.3474,,,0.3226,0.4194,0.4731,0.6828,False,False
72,2022,18.0,84,84,1.0,0,0.0,2.9011,19.7331,59.7967,,,0.7857,0.9286,0.9524,0.9762,False,False
72,2022,19.0,7246,7155,0.9874,91,0.0126,160.1131,1392.6229,1709.708,31715.2556,33744.5832,0.277,0.4041,0.5022,0.6704,False,False
72,2022,21.0,4,3,0.75,1,0.25,4887.8653,5578.62,4569.2079,28236.1144,28236.1144,0.0,0.0,0.0,0.0,True,True
72,2022,34.0,149,149,1.0,0,0.0,98.7739,599.2625,482.025,,,0.2886,0.443,0.5503,0.7852,False,False
72,2023,18.0,25,25,1.0,0,0.0,18.3419,77.3475,95.7244,,,0.52,0.72,0.76,1.0,True,True
72,2023,19.0,7470,7275,0.9739,195,0.0261,74.3625,427.5318,1095.332,21589.545,24982.115,0.3459,0.4807,0.5992,0.7918,False,False
72,2023,21.0,7,7,1.0,0,0.0,26.5019,191.0717,253.7981,,,0.2857,0.5714,0.7143,0.8571,True,True
72,2024,18.0,30,30,1.0,0,0.0,16.4299,142.4391,419.3894,,,0.5333,0.6667,0.7667,0.9333,False,False
72,2024,19.0,7833,7470,0.9537,363,0.0463,76.1367,356.6209,740.0762,13406.3619,16044.9804,0.3208,0.4664,0.5948,0.809,False,False
72,2024,21.0,12,11,0.9167,1,0.0833,168.8242,274.0503,652.2761,14936.3503,14936.3503,0.0,0.0833,0.4167,0.75,True,True
72,2025,18.0,25,25,1.0,0,0.0,70.8875,146.7272,174.9807,,,0.32,0.52,0.76,0.88,True,True
72,2025,19.0,8050,7185,0.8925,865,0.1075,71.2281,344.7436,360.8663,4499.9417,6106.7008,0.2901,0.4484,0.5775,0.7604,False,False
72,2025,21.0,17,15,0.8824,2,0.1176,342.9347,487.7107,389.3769,4408.5186,5406.2475,0.0588,0.1176,0.2353,0.7647,True,True
73,2021,9.0,722,696,0.964,26,0.036,189.5918,1197.5162,2308.1477,38983.1608,39068.2858,0.2327,0.3476,0.464,0.6579,False,False
73,2021,19.0,2,1,0.5,1,0.5,14253.3147,14253.3147,14253.3147,38816.3533,38816.3533,0.0,0.0,0.0,0.0,True,True
73,2021,21.0,6950,6792,0.9773,158,0.0227,186.9949,1280.8368,1865.2492,38925.501,39074.8728,0.2701,0.3833,0.4768,0.6794,False,False
73,2021,34.0,4040,4040,1.0,0,0.0,190.5111,1076.8521,1071.2647,,,0.2757,0.3849,0.4854,0.695,False,False
73,2022,9.0,816,798,0.9779,18,0.0221,284.29,1887.5335,2241.2551,29865.6818,30606.6866,0.2034,0.2941,0.4069,0.6311,False,False
73,2022,18.0,5,5,1.0,0,0.0,20.4231,3565.3069,2775.6246,,,0.6,0.6,0.6,0.6,True,True
73,2022,19.0,10,8,0.8,2,0.2,6727.2671,8451.0059,5212.7539,29914.2683,31161.4925,0.1,0.1,0.2,0.2,True,True
73,2022,21.0,6419,6324,0.9852,95,0.0148,240.841,1368.8796,1758.737,29820.42,31245.5158,0.2709,0.3624,0.4477,0.6576,False,False
73,2022,34.0,3107,3106,0.9997,1,0.0003,120.7401,643.3857,502.6667,34841.0275,34841.0275,0.318,0.4371,0.5391,0.7628,False,False
73,2023,9.0,1672,1643,0.9827,29,0.0173,117.2719,405.4629,806.1571,23749.8858,25865.4039,0.2841,0.424,0.567,0.8349,False,False
73,2023,18.0,8,8,1.0,0,0.0,13.3879,118.579,380.0921,,,0.5,0.75,0.75,0.875,True,True
73,2023,19.0,62,62,1.0,0,0.0,35.8206,322.7579,504.5111,,,0.4355,0.5806,0.6774,0.8387,False,False
73,2023,21.0,8316,8187,0.9845,129,0.0155,115.8925,474.8162,830.0971,21542.2528,24925.3636,0.2868,0.423,0.5652,0.8197,False,False
73,2024,9.0,1531,1487,0.9713,44,0.0287,91.3253,366.8157,604.0544,14875.5444,16010.3894,0.2776,0.45,0.5826,0.8152,False,False
73,2024,18.0,40,40,1.0,0,0.0,689.1094,1563.8128,1013.7356,,,0.1,0.15,0.3,0.525,False,False
73,2024,19.0,77,75,0.974,2,0.026,44.2233,277.5989,655.2069,13838.3761,14292.9919,0.4026,0.5065,0.6104,0.8442,False,False
73,2024,21.0,10473,9817,0.9374,656,0.0626,72.2364,352.6761,695.9721,14124.5635,14919.0704,0.2919,0.4682,0.5963,0.7931,False,False
73,2025,9.0,1863,1724,0.9254,139,0.0746,71.5758,451.1181,389.6348,4529.2311,6095.8894,0.3221,0.4638,0.5781,0.7617,False,False
73,2025,18.0,23,23,1.0,0,0.0,100.145,257.571,406.7142,,,0.3478,0.4348,0.6087,0.7826,True,True
73,2025,19.0,87,73,0.8391,14,0.1609,48.5617,193.9178,215.7549,3672.9488,6613.3856,0.2644,0.4943,0.6207,0.7471,False,False
73,2025,21.0,9748,9067,0.9301,681,0.0699,87.5308,425.5475,424.0086,5336.8422,8099.9708,0.3102,0.4411,0.5652,0.7728,False,False
74,2021,19.0,4651,4554,0.9791,97,0.0209,184.5771,1485.5078,1677.8643,38984.4222,39893.0703,0.2389,0.3758,0.4805,0.6571,False,False
74,2022,19.0,5406,5357,0.9909,49,0.0091,121.0919,902.7947,1549.8111,31355.5886,32941.8506,0.3365,0.4408,0.5294,0.7142,False,False
74,2022,,1,1,1.0,0,0.0,743.8617,743.8617,743.8617,,,0.0,0.0,0.0,0.0,True,True
74,2023,19.0,4947,4838,0.978,109,0.022,120.8279,444.8831,884.6423,21724.1414,26095.9114,0.264,0.4093,0.5529,0.8209,False,False
74,2023,,11,10,0.9091,1,0.0909,1.2304,1365.2701,896.9183,18701.9922,18701.9922,0.5455,0.5455,0.5455,0.6364,True,True
74,2024,19.0,5093,4903,0.9627,190,0.0373,89.915,309.4119,738.649,14738.9918,17022.1081,0.3161,0.4593,0.6018,0.8402,False,False
74,2024,,9,9,1.0,0,0.0,70.0772,142.3756,195.1402,,,0.3333,0.5556,0.7778,0.8889,True,True
74,2025,19.0,5159,4598,0.8913,561,0.1087,89.4124,325.9785,331.0942,4212.6872,6013.0428,0.2634,0.4152,0.5639,0.7792,False,False
74,2025,,14,13,0.9286,1,0.0714,91.3022,182.9917,341.0029,5109.6008,5109.6008,0.1429,0.4286,0.6429,0.7143,True,True
75,2021,19.0,4455,4346,0.9755,109,0.0245,116.0881,1102.1706,1564.0117,38840.3756,39015.6717,0.3019,0.4348,0.5389,0.6963,False,False
75,2021,21.0,164,113,0.689,51,0.311,17499.9281,32114.9194,21727.8225,38887.5358,39524.3319,0.0,0.0,0.0,0.0,False,False
75,2021,34.0,4791,4791,1.0,0,0.0,166.5839,1031.5729,1019.3672,,,0.288,0.3999,0.5011,0.707,False,False
75,2022,19.0,4149,4100,0.9882,49,0.0118,181.9524,1222.4153,1667.8148,29933.5428,33292.2547,0.2738,0.3849,0.4832,0.6753,False,False
75,2022,21.0,480,458,0.9542,22,0.0458,2637.961,7095.8924,4887.9165,30648.8742,34574.0369,0.1458,0.1792,0.2292,0.3271,False,False
75,2022,34.0,3468,3468,1.0,0,0.0,160.1192,596.4195,473.4679,,,0.2794,0.4022,0.5161,0.7785,False,False
75,2023,19.0,4507,4408,0.978,99,0.022,95.1171,454.1305,978.4627,21635.7097,23890.4038,0.2991,0.4493,0.5878,0.8032,False,False
75,2023,21.0,3832,3779,0.9862,53,0.0138,121.1047,411.729,720.0142,21470.7972,24250.8978,0.2649,0.4175,0.5519,0.8447,False,False
75,2023,,1,1,1.0,0,0.0,4.6461,4.6461,4.6461,,,1.0,1.0,1.0,1.0,True,True
75,2024,19.0,5031,4838,0.9616,193,0.0384,82.4285,341.033,794.6137,14287.5489,16147.9828,0.2968,0.4592,0.5967,0.8177,False,False
75,2024,21.0,3825,3717,0.9718,108,0.0282,89.7344,334.5478,467.2486,12995.4087,14760.0728,0.2928,0.451,0.6037,0.8465,False,False
75,2025,19.0,5190,4682,0.9021,508,0.0979,70.9139,290.1617,318.3396,4092.8176,5579.9342,0.3054,0.4555,0.5913,0.7927,False,False
75,2025,21.0,4055,3803,0.9379,252,0.0621,100.9603,510.3789,474.7156,5513.6372,8212.7303,0.2974,0.4254,0.5428,0.7652,False,False
75,2025,,4,4,1.0,0,0.0,61.5085,103.8545,84.1617,,,0.25,0.75,0.75,1.0,True,True
76,2021,38.0,514,497,0.9669,17,0.0331,93.6931,1679.9467,1809.4502,38895.0278,38965.0764,0.2879,0.4475,0.5486,0.6537,False,False
76,2021,41.0,318274,318268,1.0,6,0.0,0.0,0.0003,4.2062,39363.5753,40996.2581,0.9971,0.9975,0.9977,0.9985,False,False
76,2022,38.0,599,584,0.975,15,0.025,163.9108,910.3218,1534.9184,31290.7219,31923.7399,0.2905,0.404,0.4925,0.7095,False,False
76,2022,41.0,326975,326964,1.0,11,0.0,0.0,0.0003,3.9259,31286.1411,31954.5297,0.9968,0.9973,0.9975,0.9984,False,False
76,2023,38.0,499,489,0.98,10,0.02,90.9019,500.4331,1005.4026,24064.4294,26044.4512,0.2946,0.4469,0.5731,0.7896,False,False
76,2023,41.0,309663,309645,0.9999,18,0.0001,0.0,0.0003,3.9592,20486.6907,22084.1796,0.9962,0.9966,0.9969,0.9981,False,False
76,2023,,3,3,1.0,0,0.0,18.0775,308.5922,207.2946,,,0.6667,0.6667,0.6667,1.0,True,True
76,2024,38.0,912,886,0.9715,26,0.0285,49.5089,261.0582,471.3229,13002.3472,14823.799,0.4013,0.5373,0.6469,0.886,False,False
76,2024,41.0,345383,345366,1.0,17,0.0,0.0,0.0003,5.4455,13257.5194,15970.2761,0.9963,0.9968,0.9971,0.998,False,False
76,2024,,3,3,1.0,0,0.0,267.0175,269.7582,188.6879,,,0.0,0.3333,0.3333,1.0,True,True
76,2025,38.0,640,594,0.9281,46,0.0719,85.5142,297.0151,345.3354,6050.4724,8458.076,0.3188,0.45,0.5797,0.8344,False,False
76,2025,41.0,366926,366805,0.9997,121,0.0003,0.0,0.0003,2.568,1864.8181,3218.7711,0.9964,0.9969,0.9973,0.9982,False,False
76,2025,,11,11,1.0,0,0.0,67.8919,561.13,689.5086,,,0.1818,0.5455,0.6364,0.8182,True,True
77,2021,40.0,2735,2705,0.989,30,0.011,69.3092,483.3606,1185.4509,38926.1308,41499.9003,0.3788,0.506,0.6139,0.7737,False,False
77,2021,47.0,19,19,1.0,0,0.0,5.0994,413.8518,304.9755,,,0.6316,0.6316,0.6842,0.8421,True,True
77,2021,48.0,7038,6932,0.9849,106,0.0151,50.6692,572.9343,1302.3735,38678.7301,41099.9175,0.3951,0.5386,0.6289,0.7567,False,False
77,2022,40.0,3061,3030,0.9899,31,0.0101,68.391,470.5444,1197.4643,29988.6817,32251.4014,0.3597,0.5064,0.6132,0.7834,False,False
77,2022,47.0,24,24,1.0,0,0.0,19.5039,91.6132,1170.0366,,,0.5417,0.75,0.7917,0.8333,True,True
77,2022,48.0,7638,7507,0.9828,131,0.0172,51.805,499.1519,1221.2856,29368.0686,32013.6131,0.3862,0.5306,0.6182,0.7689,False,False
77,2022,49.0,2,2,1.0,0,0.0,61.9518,79.9516,61.9518,,,0.0,0.5,1.0,1.0,True,True
77,2023,40.0,2452,2415,0.9849,37,0.0151,52.4728,333.5603,836.5707,19643.0539,23011.9517,0.3573,0.5379,0.6664,0.8361,False,False
77,2023,48.0,8138,7966,0.9789,172,0.0211,40.2579,305.4285,783.804,21459.3551,23206.0067,0.4292,0.5727,0.6761,0.8176,False,False
77,2023,49.0,52,50,0.9615,2,0.0385,4.41,41.7332,1224.3403,19328.0806,19652.055,0.6731,0.7885,0.8077,0.9038,False,False
77,2024,40.0,2991,2881,0.9632,110,0.0368,45.6469,179.5681,460.4164,13816.4243,15331.3755,0.3815,0.5694,0.7125,0.8643,False,False
77,2024,47.0,12,12,1.0,0,0.0,1.8615,339.581,1843.1639,,,0.75,0.75,0.75,0.75,True,True
77,2024,48.0,9507,9091,0.9562,416,0.0438,31.9447,170.136,523.5919,13634.6507,15352.1769,0.4266,0.6007,0.7139,0.8248,False,False
77,2024,49.0,49,48,0.9796,1,0.0204,10.8882,66.3502,448.6317,12080.1392,12080.1392,0.6327,0.7347,0.7959,0.898,False,False
77,2025,40.0,2818,2601,0.923,217,0.077,48.4656,239.3358,314.8316,3443.64,5618.7183,0.3573,0.5259,0.6476,0.8109,False,False
77,2025,47.0,14,14,1.0,0,0.0,4.0247,30.0942,96.1489,,,0.6429,0.7857,0.9286,0.9286,True,True
77,2025,48.0,8888,8147,0.9166,741,0.0834,40.4672,212.9653,319.1859,2894.3133,4760.5178,0.4001,0.5444,0.6619,0.8023,False,False
77,2025,49.0,29,29,1.0,0,0.0,22.5567,106.1744,211.6108,,,0.5172,0.6552,0.8621,0.8966,True,True
